ftitre;fannee;anom;freq
ONLY GOD FORGIVES;2013;NICOLAS WINDING REFN;975035
DEAD MAN DOWN;2013;NIELS ARDEN OPLEV;183702
LE SECRET DE L'ETOILE DU NORD;2013;NILS GAUP;180066
METALLICA THROUGH THE NEVER;2013;NIMROD ANTAL;59802
FRANCES HA;2013;NOAH BAUMBACH;575932
DIANA;2013;OLIVER HIRSCHBIEGEL;634585
OGGY ET LES CAFARDS - LE FILM;2013;OLIVIER JEAN-MARIE;300664
BLANCANIEVES;2013;PABLO BERGER;432890
NO;2013;PABLO LARRAIN;648420
LA GRANDE BELLEZZA;2013;PAOLO SORRENTINO;523502
SUR LE CHEMIN DE L'ECOLE;2013;PASCAL PLISSON;3106903
MY MOVIE PROJECT;2013;PATRIK FORSBERG;121717
SONG FOR MARION;2013;PAUL ANDREW WILLIAMS;136829
LES FLINGUEUSES;2013;PAUL FEIG;523765
CAPITAINE PHILLIPS;2013;PAUL GREENGRASS;923173
LE ROI ET L'OISEAU (REP 2013);2013;PAUL GRIMAULT;409524
THE MASTER;2013;PAUL THOMAS ANDERSON;379256
LES AMANTS PASSAGERS;2013;PEDRO ALMODOVAR;1118024
MY MOVIE PROJECT;2013;PETER FARRELLY;121717
LE HOBBIT : LA DESOLATION DE SMAUG;2013;PETER JACKSON;10231792
PARKLAND;2013;PETER LANDESMAN;85623
AVANT L'HIVER;2013;PHILIPPE CLAUDEL;606342
11.6;2013;PHILIPPE GODEAU;696874
ALCESTE A BICYCLETTE;2013;PHILIPPE LE GUAY;2377054
UN PRINCE (PRESQUE) CHARMANT;2013;PHILIPPE LELLOUCHE;386984
MOI, MOCHE ET MECHANT 2;2013;PIERRE COFFIN;9402242
LES PROFS;2013;PIERRE-FRANCOIS MARTIN LAVAL;8218540
DJANGO UNCHAINED;2013;QUENTIN TARANTINO;8428328
LES SCHTROUMPFS 2;2013;RAJA GOSNELL;4730600
LES MILLER UNE FAMILLE EN HERBE;2013;RAWSON THURBER;1107097
GRAND CENTRAL;2013;REBECCA ZLOTOWSKI;468068
PARIS A TOUT PRIX;2013;REEM KHERICI;1236076
INFILTRE;2013;RIC ROMAN WAUGH;436440
IL ETAIT TEMPS;2013;RICHARD CURTIS;456185
SUBLIMES CREATURES;2013;RICHARD LAGRAVENESE;1668498
BEFORE MIDNIGHT;2013;RICHARD LINKLATER;163124
CARTEL;2013;RIDLEY SCOTT;1283814
THE LUNCHBOX;2013;RITESH BATRA;1047409
JE SUIS SUPPORTER DU STANDARD;2013;RITON LIEBMAN;8984
IMOGENE;2013;ROBERT PULCINI;123398
SOUS SURVEILLANCE;2013;ROBERT REDFORD;691436
MACHETE KILLS;2013;ROBERT RODRIGUEZ;312973
R.I.P.D. BRIGADE FANTOME;2013;ROBERT SCHWENTKE;481926
FLIGHT;2013;ROBERT ZEMECKIS;1153464
WEEK-END ROYAL;2013;ROGER MICHELL;288384
WHITE HOUSE DOWN;2013;ROLAND EMMERICH;1138287
DANS LA TETE DE CHARLES SWAN III;2013;ROMAN COPPOLA;44015
LA VENUS A LA FOURRURE;2013;ROMAN POLANSKI;569933
RUSH;2013;RON HOWARD;646449
LA CAGE DOREE;2013;RUBEN ALVENS;2489927
GANGSTER SQUAD;2013;RUBEN FLEISCHER;1319250
MY MOVIE PROJECT;2013;RUSTY CUNDIEFF;121717
HITCHCOCK;2013;SACHA GERVASI;498870
LE MONDE FANTASTIQUE D'OZ;2013;SAM RAIMI;3115066
LA PETITE FABRIQUE DU MONDE;2013;SARAH WICKENS;65551
DARK SKIES;2013;SCOTT CHARLES STEWART;350061
TIP TOP;2013;SERGE BOZON;179034
ARNAQUE A LA CARTE;2013;SETH GORDON;75561
C'EST LA FIN;2013;SETH ROGEN;121150
IRON MAN 3;2013;SHANE BLACK;8107820
IMOGENE;2013;SHARI SPRINGER BERMAN;123398
LES STAGIAIRES;2013;SHAWN LEVY;587136
ALBATOR CORSAIRE DE L'ESPACE;2013;SHINJI ARAMAKI;1610509
12 HEURES;2013;SIMON WEST;223668
THE BLING RING;2013;SOFIA COPPOLA;928700
AMITIES SINCERES;2013;STEPHAN ARCHINARD;1708391
MAX (2013);2013;STEPHANIE MURAT;986136
MY MOVIE PROJECT;2013;STEVE CARR;121717
MY MOVIE PROJECT;2013;STEVEN BRILL;121717
CRAZY JOE;2013;STEVEN KNIGHT;420574
EFFETS SECONDAIRES;2013;STEVEN SODERBERGH;991128
MA VIE AVEC LIBERACE;2013;STEVEN SODERBERGH;496591
JURASSIC PARK 3D;2013;STEVEN SPIELBERG;433747
LINCOLN;2013;STEVEN SPIELBERG;1749695
ATTILA MARCEL;2013;SYLVAIN CHOMET;103166
LA MARQUE DES ANGES - MISERERE;2013;SYLVAIN WHITE;331395
PARKER;2013;TAYLOR HACKFORD;522084
A LA MERVEILLE;2013;TERRENCE MALICK;185653
MA MAMAN EST EN AMERIQUE, ELLE A RENCONTRE BUFFALO BILL;2013;THIBAUT CHATEL;278089
LES APACHES;2013;THIERRY DE PERETTI;105054
AMAZONIA;2013;THIERRY RAGOBERT;380987
PERCY JACKSON : LA MER DES MONSTRES;2013;THOR FREUDENTHAL;2916279
HIJACKING;2013;TOBIAS LINDHOLM;140831
VERY BAD TRIP 3;2013;TODD PHILLIPS;4022329
LES MISERABLES;2013;TOM HOOPER;465238
CLOUD ATLAS;2013;TOM TYKWER;843255
HANSEL & GRETEL : WITCH HUNTERS;2013;TOMMY WIRKOLA;1628992
16 ANS OU PRESQUE;2013;TRISTAN SEGUELA;1145975
PETIT CORBEAU;2013;UTE VON MUNCHOW-POHL;156321
UN CHATEAU EN ITALIE;2013;VALERIA BRUNI-TEDESCHI;516808
MIELE;2013;VALERIA GOLINO;62391
100% CACHEMIRE;2013;VALERIE LEMERCIER;968539
LES PETITS PRINCES;2013;VIANNEY LEBASQUE;165573
DU PLOMB DANS LA TETE;2013;WALTER HILL;264535
DROLES D'OISEAUX;2013;WAYNE THORNLEY;777621
THE GRANDMASTER;2013;WONG KAR-WAI;712324
BLUE JASMINE;2013;WOODY ALLEN;3063134
LES CONQUERANTS;2013;XABI MOLIA;53533
HENRI;2013;YOLANDE MOREAU;339188
LE PERE FRIMAS;2013;YOURI TCHERENKOV;219513
MAN OF STEEL;2013;ZACK SNYDER;2745333
L'ATTENTAT;2013;ZIAD DOUEIRI;316268
QU'ALLAH BENISSE LA FRANCE;2014;ABD AL MALIK;413334
TIMBUKTU;2014;ABDERRAHMANE SISSAKO;2840482
BIG BAD WOLVES;2014;AHARON KESHALES;58820
UN AMOUR D'HIVER;2014;AKIVA GOLDSMAN;143089
AIMER BOIRE ET CHANTER;2014;ALAIN RESNAIS;683419
GRIZZLY;2014;ALASTAIR FOTHERGILL;850466
LE GARCON ET LE MONDE;2014;ALE ABREU;220609
LES SORCIERES DE ZUGARRAMURDI;2014;ALEX DE LA IGLESIA;79253
NEBRASKA;2014;ALEXANDER PAYNE;239533
24 JOURS, LA VERITE SUR L'AFFAIRE ILAN HALIMI;2014;ALEXANDRE ARCADY;288980
ASTERIX - LE DOMAINE DES DIEUX;2014;ALEXANDRE ASTIER;6685086
LE GRIMOIRE D'ARKANDIAS;2014;ALEXANDRE CASTAGNETTI;883434
LE PERE NOEL;2014;ALEXANDRE COFFRE;1069014
UN ILLUSTRE INCONNU;2014;ALEXANDRE DE LA PATELLIERE;239961
AMOUR SUR PLACE OU A EMPORTER;2014;AMELLE CHAHBI;918351
L'HOMME QU'ON AIMAIT TROP;2014;ANDRE TECHINE;673076
PARADISE LOST;2014;ANDREA DI STEFANO;429774
LEVIATHAN;2014;ANDREI ZVYAGINTSEV;453565
DEEPSEA CHALLENGE 3D, L'AVENTURE D'UNE VIE;2014;ANDREW WIGHT;17471
L'HOMME DU PEUPLE;2014;ANDRZEJ WAJDA;83451
GEMMA BOVERY;2014;ANNE FONTAINE;1264216
ON A FAILLI ETRE AMIES;2014;ANNE LE NY;787148
WEEK-ENDS;2014;ANNE VILLACEQUE;211873
CAPTAIN AMERICA LE SOLDAT DE L'HIVER;2014;ANTHONY RUSSO;4071862
KHUMBA;2014;ANTHONY SILVERSTON;1082093
LES BOXTROLLS;2014;ANTHONY STACCHI;1032710
A TOUTE EPREUVE;2014;ANTOINE BLOSSIER;593316
EQUALIZER;2014;ANTOINE FUQUA;1615532
UN HOMME TRES RECHERCHE;2014;ANTON CORBIJN;443430
LE PARFUM DE LA CAROTTE;2014;ARNAUD DEMUYNCK;307657
L'AMOUR EST UN CRIME PARFAIT;2014;ARNAUD LARRIEU;826854
SOUS LES JUPES DES FILLES;2014;AUDREY DANA;3095011
AFRICAN SAFARI 3D;2014;BEN STASSEN;63207
LA VIE REVEE DE WALTER MITTY;2014;BEN STILLER;2026869
LIBRE ET ASSOUPI;2014;BENJAMIN GUEDJ;222322
TANTE HILDA !;2014;BENOIT CHIEUX;161520
3 COEURS;2014;BENOIT JACQUOT;851751
LES RAYURES DU ZEBRE;2014;BENOIT MARIAGE;158635
LES 3 FRERES LE RETOUR;2014;BERNARD CAMPAN;5013575
SAINT-LAURENT;2014;BERTRAND BONELLO;834581
DUMB & DUMBER DE;2014;BOBBY FARRELLY;669133
UN PROF PAS COMME LES AUTRES;2014;BORA DAGTEKIN;147346
HERCULE;2014;BRETT RATNER;1706666
LA VOLEUSE DE LIVRES;2014;BRIAN PERCIVAL;293419
PANIQUE CHEZ LES JOUETS;2014;BRUNO COLLET;112985
BOUBOULE;2014;BRUNO DEVILLE;151015
X-MEN : DAYS OF FUTURE PAST;2014;BRYAN SINGER;6803503
BRICK MANSIONS;2014;CAMILLE DELAMARRE;693897
47 RONIN;2014;CARL RINSCH;455601
RIO 2;2014;CARLOS SALDANHA;6710959
ABUS DE FAIBLESSE;2014;CATHERINE BREILLAT;65197
BELLE COMME LA FEMME D'UN AUTRE;2014;CATHERINE CASTEL;135968
LES YEUX JAUNES DES CROCODILES;2014;CECILE TELERMAN;1422648
LA PROCHAINE FOIS JE VISERAI LE COEUR;2014;CEDRIC ANGER;1110183
LA FRENCH;2014;CEDRIC JIMENEZ;3398598
VIE SAUVAGE;2014;CEDRIC KAHN;428627
BANDE DE FILLES;2014;CELINE SCIAMMA;695196
L'INCROYABLE HISTOIRE DE WINTER LE DAUPHIN 2;2014;CHARLES MARTIN SMITH;410219
LA GRANDE AVENTURE LEGO;2014;CHRIS MCKAY;3313696
22 JUMP STREET;2014;CHRIS MILLER;1198561
LA GRANDE AVENTURE LEGO;2014;CHRIS MILLER;3313696
AFRIK'AIOLI;2014;CHRISTIAN PHILIBERT;59115
LA BELLE ET LA BETE (2014);2014;CHRISTOPHE GANS;3876669
METAMORPHOSES;2014;CHRISTOPHE HONORE;79277
PARANORMAL ACTIVITY : THE MARKED ONES;2014;CHRISTOPHER LANDON;1236138
INTERSTELLAR;2014;CHRISTOPHER NOLAN;5737591
PARTY GIRL;2014;CLAIRE BURGER;441651
SALAUD, ON T'AIME;2014;CLAUDE LELOUCH;743543
LES DROLES DE POISSONS-CHAT;2014;CLAUDIA SAINTE-LUCE;112128
JERSEY BOYS;2014;CLINT EASTWOOD;483692
L'ILE DES MIAM-NIMAUX : TEMPETE DE BOULETTES GEANTES 2;2014;CODY CAMERON;1282345
TOUT EST PERMIS;2014;COLINE SERREAU;33478
WHIPLASH;2014;DAMIEN CHAZELLE;1457054
NIGHT CALL;2014;DAN GILROY;981876
SUPERCONDRIAQUE;2014;DANY BOON;10492839
NOE;2014;DARREN ARONOFSKY;2717387
ECHO;2014;DAVE GREEN;232996
FURY;2014;DAVID AYER;1720096
SABOTAGE;2014;DAVID AYER;254498
MAPS TO THE STARS;2014;DAVID CRONENBERG;565088
LE JUGE;2014;DAVID DOBKIN;269578
GONE GIRL;2014;DAVID FINCHER;4251342
JOE;2014;DAVID GORDON GREEN;363738
LES POINGS CONTRE LES MURS;2014;DAVID MACKENZIE;199709
THE ROVER;2014;DAVID MICHOD;126942
AMERICAN BLUFF;2014;DAVID O. RUSSELL;1403772
DRAGONS 2;2014;DEAN DEBLOIS;6664247
CRISTEROS;2014;DEAN WRIGHT;183783
A COUP SUR;2014;DELPHINE DE VIGAN;283052
ENEMY;2014;DENIS VILLENEUVE;464166
STATES OF GRACE;2014;DESTIN CRETTON;211750
BLACK COAL;2014;DIAO YINAN;469713
LES 3 FRERES LE RETOUR;2014;DIDIER BOURDON;5013575
LA LISTE DE MES ENVIES;2014;DIDIER LE PECHEUR;910544
CHEMIN DE CROIX;2014;DIETRICH BRUGGEMANN;32237
L'EX DE MA VIE;2014;DOROTHEE SEBBAGH;426783
EDGE OF TOMORROW;2014;DOUG LIMAN;2504741
UNE AUTRE VIE;2014;EMMANUEL MOURET;119363
KIDON;2014;EMMANUEL NACCACHE;56529
LE DERNIER DIAMANT;2014;ERIC BARBIER;292205
LA FAMILLE BELIER;2014;ERIC LARTIGAU;16485214
BARBECUE;2014;ERIC LAVAINE;3487192
SAMBA;2014;ERIC TOLEDANO;6936541
A LA POURSUITE DU ROI PLUMES;2014;ESBEN TOFT JACOBSEN;264850
LES FRANCIS;2014;FABRICE BEGOTTI;856868
COLT 45;2014;FABRICE DU WELZ;136593
LE CROCODILE DU BOTSWANGA;2014;FABRICE EBOUE;2580673
LE VIEUX QUI NE VOULAIT PAS FETER SON ANNIVERSAIRE;2014;FELIX HERNGREN;399785
HUNGER GAMES - LA REVOLTE PARTIE 1;2014;FRANCIS LAWRENCE;7072988
LE JEU DE LA VERITE;2014;FRANCOIS DESAGNAT;110620
UNE NOUVELLE AMIE;2014;FRANCOIS OZON;1285300
MEA CULPA;2014;FRED CAVAYE;1035190
96 HEURES;2014;FREDERIC SCHOENDOERFFER;336227
SMS;2014;GABRIEL JULIEN-LAFERRIERE;661458
GODZILLA;2014;GARETH EDWARDS;2957997
THE RAID 2 : BERANDAL;2014;GARETH EVANS;216440
HOMEFRONT;2014;GARY FLEDER;1374786
DRACULA UNTOLD;2014;GARY SHORE;1379099
D'UNE VIE A L'AUTRE;2014;GEORG MAAS;313682
MONUMENTS MEN;2014;GEORGE CLOONEY;2756458
THE BEST OFFER;2014;GIUSEPPE TORNATORE;143430
LES BOXTROLLS;2014;GRAHAM ANNABLE;1032710
WHITE BIRD;2014;GREGG ARAKI;125296
TERRE DES OURS;2014;GUILLAUME VINCENT;184085
LE VENT SE LEVE;2014;HAYAO MIYAZAKI;1728486
MINUSCULE LA VALLEE DES FOURMIS PERDUES;2014;HELENE GIRAUD;3239061
MY SWEET PEPPER LAND;2014;HINER SALEEM;385688
THE TWO FACES OF JANUARY;2014;HOSSEIN AMINI;418422
LE CONTE DE LA PRINCESSE KAGUYA;2014;ISAO TAKAHATA;529897
TANTE HILDA !;2014;JACQUES-REMY GIRERD;161520
SEX TAPE;2014;JAKE KASDAN;1182786
YVES SAINT LAURENT;2014;JALIL LESPERT;3583322
AMERICAN NIGHTMARE 2 : ANARCHIE;2014;JAMES DEMONACO;1226706
LES GARDIENS DE LA GALAXIE;2014;JAMES GUNN;5119619
LAST DAYS OF SUMMER;2014;JASON REITMAN;147733
MEN, WOMEN & CHILDREN;2014;JASON REITMAN;73744
REC 4 APOCALYPSE;2014;JAUME BALAGUERO;570726
NON-STOP;2014;JAUME COLLET-SERRA;2620242
BON RETABLISSEMENT !;2014;JEAN BECKER;1197744
MANGE TES MORTS - TU NE DIRAS POINT;2014;JEAN-CHARLES HUE;88919
A LA VIE;2014;JEAN-JACQUES ZILBERMANN;239400
DALLAS BUYERS CLUB;2014;JEAN-MARC VALLEE;807489
L'AMOUR EST UN CRIME PARFAIT;2014;JEAN-MARIE LARRIEU;826854
BREVES DE COMPTOIR;2014;JEAN-MICHEL RIBES;457961
ELLE L'ADORE;2014;JEANNE HERRY-LECLERC;1106266
MARIE HEURTIN;2014;JEAN-PIERRE AMERIS;598758
DEUX JOURS, UNE NUIT;2014;JEAN-PIERRE DARDENNE;1195376
MISTER BABADOOK;2014;JENNIFER KENT;327970
ONLY LOVERS LEFT ALIVE;2014;JIM JARMUSCH;680446
CAPTAIN AMERICA LE SOLDAT DE L'HIVER;2014;JOE RUSSO;4071862
DUO D'ESCROCS;2014;JOEL HOPKINS;395518
PANIQUE CHEZ LES JOUETS;2014;JOEL SIMON;112985
DEEPSEA CHALLENGE 3D, L'AVENTURE D'UNE VIE;2014;JOHN BRUNO;17471
NEW YORK MELODY;2014;JOHN CARNEY;552209
CATACOMBES;2014;JOHN ERICK DOWDLE;474307
DANS L'OMBRE DE MARY - LA PROMESSE DE WALT DISNEY;2014;JOHN LEE HANCOCK;486049
ANNABELLE;2014;JOHN R. LEONETTI;3575371
APPRENTI GIGOLO;2014;JOHN TURTURRO;521557
UN ETE A OSAGE COUNTY;2014;JOHN WELLS;1165803
UNDER THE SKIN;2014;JONATHAN GLAZER;342161
NINJA TURTLES;2014;JONATHAN LIEBESMAN;3639730
LES VOIES DU DESTIN;2014;JONATHAN TEPLITZKY;125608
LA LEGENDE DE MANOLO;2014;JORGE R. GUTIEREZ;873368
ROBOCOP;2014;JOSE PADILHA;1424629
NOS ETOILES CONTRAIRES;2014;JOSH BOONE;2318861
LE SEL DE LA TERRE;2014;JULIANO RIBEIRO SALGADO;787168
LA COUR DE BABEL;2014;JULIE BERTUCCELLI;425244
LE BEAU MONDE;2014;JULIE LOPES-CURVAL;212145
LOU ! JOURNAL INFIME;2014;JULIEN NEEL;887170
LE GRIMOIRE D'ARKANDIAS;2014;JULIEN SIMONET;883434
FIVE THIRTEEN;2014;KADER AYD;60183
TIENS-TOI DROITE;2014;KATIA LEWKOWICZ;99843
GRIZZLY;2014;KEITH SCHOLEY;850466
NIGHT MOVES;2014;KELLY REICHARDT;123500
JIMMY'S HALL;2014;KEN LOACH;1054713
THE RYAN INITIATIVE;2014;KENNETH BRANAGH;946519
HOW I LIVE NOW MAINTENANT C'EST MA VIE;2014;KEVIN MACDONALD;40431
LA CREME DE LA CREME;2014;KIM CHAPIRON;352421
THE SALVATION;2014;KRISTIAN LEVRING;232254
NYMPHOMANIAC - VOLUME 1;2014;LARS VON TRIER;215680
NYMPHOMANIAC - VOLUME 2;2014;LARS VON TRIER;162388
LES RECETTES DU BONHEUR;2014;LASSE HALLSTROM;410192
RETOUR A ITHAQUE;2014;LAURENT CANTET;141728
LES VACANCES DU PETIT NICOLAS;2014;LAURENT TIRARD;5297887
MAESTRO;2014;LEA FAZER;483466
LE CROCODILE DU BOTSWANGA;2014;LIONEL STEKETEE;2580673
UNE RENCONTRE;2014;LISA AZUELOS;1026172
MADEMOISELLE JULIE;2014;LIV ULLMANN;48857
ASTERIX - LE DOMAINE DES DIEUX;2014;LOUIS CLICHY;6685086
LUCY;2014;LUC BESSON;11656350
DEUX JOURS, UNE NUIT;2014;LUC DARDENNE;1195376
PAS SON GENRE;2014;LUCAS BELVAUX;739909
FIDELIO, L'ODYSEE D'ALICE;2014;LUCIE BORLETEAU;136537
L'ORANAIS;2014;LYES SALEM;80912
SITUATION AMOUREUSE : C'EST COMPLIQUE;2014;MANU PAYET;740137
BENOIT BRISEFER : LES TAXIS ROUGES;2014;MANUEL PRADAL;315279
LA RITOURNELLE;2014;MARC FITOUSSI;718066
THE AMAZING SPIDER-MAN : LE DESTIN D'UN HEROS;2014;MARC WEBB;4688318
PARTY GIRL;2014;MARIE AMACHOUKELI;441651
LES HERITIERS;2014;MARIE-CASTILLE MENTION-SCHAAR;1381107
DARK TOUCH;2014;MARINA DE VAN;55567
VAMPIRE ACADEMY : BLOOD SISTERS;2014;MARK WATERS;160355
JACK ET LA MECANIQUE DU COEUR;2014;MATHIAS MALZIEU;1006759
THE BABY;2014;MATT BETTINELLI-OLPIN;392333
LA PLANETE DES SINGES : L'AFFRONTEMENT;2014;MATT REEVES;7826480
PRIDE;2014;MATTHEW WARCHUS;524626
UN ILLUSTRE INCONNU;2014;MATTHIEU DELAPORTE;239961
3 DAYS TO KILL;2014;MCG.;655675
RESPIRE;2014;MELANIE LAURENT;480227
JAMAIS LE PREMIER SOIR;2014;MELISSA DRIGEARD;1765269
EDEN;2014;MIA HANSEN-LOVE;127218
TRANSFORMERS : L'AGE DE L'EXTINCTION;2014;MICHAEL BAY;4856259
SECRET D'ETAT;2014;MICHAEL CUESTA;303310
QUAND VIENT LA NUIT;2014;MICHAEL R. ROSKAM;224209
THE SEARCH;2014;MICHEL HAZANAVICIUS;162714
SON EPOUSE;2014;MICHEL SPINOSA;49481
MR. TURNER;2014;MIKE LEIGH;724388
LES GAZELLES;2014;MONA ACHACHE;658776
L'INSTITUTRICE;2014;NADAV LAPID;153356
STILL THE WATER;2014;NAOMI KAWASE;249700
BIG BAD WOLVES;2014;NAVOT PAPUSHADO;58820
DIVERGENTE;2014;NEIL BURGER;3230866
NATURE;2014;NEIL NIGHTINGALE;335902
NOS PIRES VOISINS;2014;NICHOLAS STOLLER;1605487
TRIPLE ALLIANCE;2014;NICK CASSAVETES;1764552
BABYSITTING;2014;NICOLAS BENAMOU;5146991
DES LENDEMAINS QUI CHANTENT;2014;NICOLAS CASTRO;203259
PRET A TOUT;2014;NICOLAS CUCHE;882257
UN BEAU DIMANCHE;2014;NICOLE GARCIA;691471
DE TOUTES NOS FORCES;2014;NILS TAVERNIER;1453414
300 : LA NAISSANCE D'UN EMPIRE;2014;NOAM MURRO;2721544
WINTER SLEEP;2014;NURI BILGE CEYLAN;748174
SILS MARIA;2014;OLIVIER ASSAYAS;520422
ON A MARCHE SUR BANGKOK;2014;OLIVIER BAROUX;872306
GRACE DE MONACO;2014;OLIVIER DAHAN;632691
DIVIN ENFANT;2014;OLIVIER DORAN;85636
SAMBA;2014;OLIVIER NAKACHE;6936541
DE GUERRE LASSE;2014;OLIVIER PANCHOT;63195
XENIA;2014;PANOS H. KOUTRAS;128375
LES OPPORTUNISTES;2014;PAOLO VIRZI;193598
FISTON;2014;PASCAL BOURDIAUX;4123014
DU GOUDRON ET DES PLUMES;2014;PASCAL RABATE;115693
BIRD PEOPLE;2014;PASCALE FERRAN;307799
UNE PROMESSE;2014;PATRICE LECONTE;243517
EXPENDABLES 3;2014;PATRICK HUGHES;2315950
NATURE;2014;PATRICK MORRIS;335902
POMPEI;2014;PAUL ANDERSON;1582637
PUZZLE;2014;PAUL HAGGIS;154251
PADDINGTON;2014;PAUL KING;6309029
IDA;2014;PAWEL PAWLIKOWSKI;1170318
CLOCHETTE ET LA FEE PIRATE;2014;PEGGY HOLMES;2255573
DU SANG ET DES LARMES;2014;PETER BERG;504798
DUMB & DUMBER DE;2014;PETER FARRELLY;669133
LE HOBBIT : LA BATAILLE DES CINQ ARMEES;2014;PETER JACKSON;8980360
OPERATION CASSE-NOISETTE;2014;PETER LEPENIOTIS;2706667
MATCH RETOUR (PETER SEGAL);2014;PETER SEGAL;288710
22 JUMP STREET;2014;PHIL LORD;1198561
LA GRANDE AVENTURE LEGO;2014;PHIL LORD;3313696
QU'EST-CE QU'ON A FAIT AU BON DIEU ?;2014;PHILIPPE DE CHAUVERON;26908059
BABYSITTING;2014;PHILIPPE LACHEAU;5146991
LE PROMENEUR D'OISEAU;2014;PHILIPPE MUYL;303100
THE GIVER LE PASSEUR;2014;PHILLIP NOYCE;588167
DANS LA COUR;2014;PIERRE SALVADORI;818959
REPAS DE FAMILLE;2014;PIERRE-HENRY SALFATI;587044
SI JE RESTE;2014;R.J. CUTLER;210684
LA VOIE DE L'ENNEMI;2014;RACHID BOUCHAREB;87204
N'IMPORTE QUI;2014;RAPHAEL FRYDMAN;296070
DE LA NEIGE POUR NOEL;2014;RASMUS A. SIVERTSEN;343116
DEEPSEA CHALLENGE 3D, L'AVENTURE D'UNE VIE;2014;RAY QUINT;17471
LE TEMPS DES AVEUX;2014;REGIS WARGNIER;156761
TARZAN (2014);2014;REINHARD KLOOSS;805869
LE PARFUM DE LA CAROTTE;2014;REMI DURIN;307657
JEUX INTERDITS (REP 2014);2014;RENE CLEMENT;37592
LA LEGENDE D'HERCULE;2014;RENNY HARLIN;527576
CANAILLES CONNECTION;2014;RESHEF LEVY;11259
JACKY AU ROYAUME DES FILLES;2014;RIAD SATTOUF;251460
BOYHOOD;2014;RICHARD LINKLATER;589634
M. PEABODY ET SHERMAN LES VOYAGES DANS LE TEMPS;2014;ROB MINKOFF;2978546
AU FIL D'ARIANE;2014;ROBERT GUEDIGUIAN;272412
MALEFIQUE;2014;ROBERT STROMBERG;4242674
PLANES 2;2014;ROBERTS GANNAWAY;2278206
SITUATION AMOUREUSE : C'EST COMPLIQUE;2014;RODOLPHE LAUGA;740137
THE NOVEMBER MAN;2014;ROGER DONALDSON;350824
UN WEEK-END A PARIS;2014;ROGER MICHELL;213532
LE PROCES DE VIVIANE AMSALEM;2014;RONIT ELKABETZ;256186
BODYBUILDER;2014;ROSCHDY ZEM;131528
AVIS DE MISTRAL;2014;ROSELYNE BOSCH;1041473
AVANT D'ALLER DORMIR;2014;ROWAN JOFFE;409920
FRUITVALE STATION;2014;RYAN COOGLER;81116
PARTY GIRL;2014;SAMUEL THEIS;441651
LE GRAND HOMME;2014;SARAH LEONOR;28364
LES BRASIERS DE LA COLERE;2014;SCOTT COOPER;379550
DELIVRE-NOUS DU MAL;2014;SCOTT DERRICKSON;812994
NEED FOR SPEED;2014;SCOTT WAUGH;993614
COMMENT TUER SON BOSS 2 ?;2014;SEAN ANDERS;600914
GLORIA;2014;SEBASTIAN LELIO;273048
MAINTENANT OU JAMAIS;2014;SERGE FRYDMAN;335572
LE SEPTIEME FILS;2014;SERGEY BODROV;928296
ALBERT A L'OUEST;2014;SETH MACFARLANE;567212
LE PROCES DE VIVIANE AMSALEM;2014;SHLOMI ELKABETZ;256186
LES PINGOUINS DE MADAGASCAR;2014;SIMON J. SMITH;5076258
LULU FEMME NUE;2014;SOLVEIG ANSPACH;1055816
ARRETE OU JE CONTINUE;2014;SOPHIE FILLIERES;144253
HER;2014;SPIKE JONZE;1037647
OLDBOY;2014;SPIKE LEE;55155
PANIQUE CHEZ LES JOUETS;2014;STEPHANE AUBIER;112985
JACK ET LA MECANIQUE DU COEUR;2014;STEPHANE BERLA;1006759
TERRE BATTUE;2014;STEPHANE DEMOUSTIER;48127
CARICATURISTES, FANTASSINS DE LA DEMOCRATIE;2014;STEPHANIE VALLOATTO;64123
FAVELAS;2014;STEPHEN DALDRY;285848
PHILOMENA;2014;STEPHEN FREARS;1603265
12 YEARS A SLAVE;2014;STEVE MCQUEEN.;3496874
BLACKOUT TOTAL;2014;STEVEN BRILL;230328
BLACK STORM;2014;STEVEN QUALE;745377
I, FRANKENSTEIN;2014;STUART BEATTIE;614221
SERENA;2014;SUSANNE BIER;181239
PAPA WAS NOT A ROLLING STONE;2014;SYLVIE OHAYON;151039
GET ON UP;2014;TATE TAYLOR;287993
ZERO THEOREM;2014;TERRY GILLIAM;171296
LES COMBATTANTS;2014;THOMAS CAILLEY;946980
HIPPOCRATE;2014;THOMAS LILTI;2032041
FASTLIFE;2014;THOMAS NGIJOL;756798
MINUSCULE LA VALLEE DES FOURMIS PERDUES;2014;THOMAS SZABO;3239061
GISELLE;2014;TOA FRASER;18947
LE CHANT DE LA MER;2014;TOMM MOORE;702244
TU VEUX OU TU VEUX PAS;2014;TONIE MARSHALL;2390306
GERONIMO;2014;TONY GATLIF;165036
SEXY DANCE 5 - ALL IN VEGAS;2014;TRISH SIE;1829400
DETECTIVE DEE II;2014;TSUI HARK;233764
THE BABY;2014;TYLER GILLETT;392333
COLDWATER;2014;VINCENT GRASHAW;119560
TRISTESSE CLUB;2014;VINCENT MARIETTE;113042
PANIQUE CHEZ LES JOUETS;2014;VINCENT PATAR;112985
DIPLOMATIE;2014;VOLKER SCHLONDORFF;961430
TRANSCENDANCE;2014;WALLY PFISTER;1691907
